Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
9263,US-2026-109262,2018-10-10,2018-10-15,First Class,AB-10086,Home Office,United States,Pennsylvania,98035,East,FUR-TA-100429,Technology,Machines,Machines Product 49,401.49,6,0.5,16.06
9264,US-2026-109263,2018-10-10,2018-10-15,Second Class,AB-10048,Home Office,United States,Pennsylvania,54206,Central,FUR-TA-100402,Technology,Phones,Phones Product 26,782.16,14,0.2,314.98
9265,US-2026-109264,2018-10-10,2018-10-11,First Class,AB-10049,Corporate,United States,New York,81358,Central,FUR-TA-100996,Office Supplies,Envelopes,Envelopes Product 18,54.93,2,0.0,9.09
9266,US-2026-109265,2018-10-10,2018-10-15,Same Day,AB-10015,Corporate,United States,Washington,27162,East,FUR-TA-100581,Furniture,Chairs,Chairs Product 23,656.82,10,0.0,137.25
9267,US-2026-109266,2018-10-10,2018-10-15,Second Class,AB-10038,Home Office,United States,Washington,57280,South,FUR-TA-100672,Office Supplies,Envelopes,Envelopes Product 42,7.37,4,0.0,-2.45
9268,US-2026-109267,2018-10-11,2018-10-16,First Class,AB-10056,Home Office,United States,California,57144,Central,FUR-TA-100953,Office Supplies,Storage,Storage Product 18,682.57,2,0.1,130.57
9269,US-2026-109268,2018-10-11,2018-10-16,Second Class,AB-10059,Home Office,United States,California,66428,South,FUR-TA-100809,Office Supplies,Art,Art Product 43,16.78,12,0.0,1.74
9270,US-2026-109269,2018-10-11,2018-10-16,First Class,AB-10077,Consumer,United States,California,39954,West,FUR-TA-100897,Technology,Machines,Machines Product 8,3925.21,9,0.5,1331.94
9271,US-2026-109270,2018-10-11,2018-10-18,Same Day,AB-10032,Corporate,United States,Pennsylvania,84850,East,FUR-TA-100998,Technology,Machines,Machines Product 24,9897.79,9,0.5,164.31
9272,US-2026-109271,2018-10-11,2018-10-16,First Class,AB-10017,Corporate,United States,New York,82015,West,FUR-TA-100632,Office Supplies,Appliances,Appliances Product 22,14.5,5,0.5,2.86
9273,US-2026-109272,2018-10-11,2018-10-16,Standard Class,AB-10011,Consumer,United States,Pennsylvania,71197,Central,FUR-TA-100537,Office Supplies,Fasteners,Fasteners Product 20,161.93,3,0.2,-6.45
9274,US-2026-109273,2018-10-12,2018-10-19,First Class,AB-10013,Corporate,United States,Texas,98175,West,FUR-TA-100477,Office Supplies,Storage,Storage Product 32,175.85,3,0.3,-17.57
9275,US-2026-109274,2018-10-12,2018-10-19,Standard Class,AB-10060,Home Office,United States,New York,56321,South,FUR-TA-100318,Office Supplies,Art,Art Product 37,37.67,1,0.3,1.52
9276,US-2026-109275,2018-10-12,2018-10-19,First Class,AB-10096,Corporate,United States,New York,31637,East,FUR-TA-100914,Office Supplies,Paper,Paper Product 49,306.12,13,0.4,18.95
9277,US-2026-109276,2018-10-12,2018-10-17,First Class,AB-10030,Home Office,United States,New York,51999,East,FUR-TA-100302,Office Supplies,Fasteners,Fasteners Product 30,153.49,8,0.0,-6.45
9278,US-2026-109277,2018-10-12,2018-10-17,First Class,AB-10062,Consumer,United States,New York,58051,East,FUR-TA-100752,Furniture,Tables,Tables Product 48,2332.13,3,0.0,189.51
9279,US-2026-109278,2018-10-12,2018-10-15,First Class,AB-10035,Consumer,United States,California,63863,East,FUR-TA-100713,Office Supplies,Binders,Binders Product 21,48.73,12,0.0,8.38
9280,US-2026-109279,2018-10-13,2018-10-16,Standard Class,AB-10039,Corporate,United States,New York,96524,Central,FUR-TA-100695,Furniture,Furnishings,Furnishings Product 15,95.66,4,0.4,24.28
9281,US-2026-109280,2018-10-13,2018-10-18,First Class,AB-10042,Home Office,United States,Pennsylvania,75484,South,FUR-TA-100677,Office Supplies,Storage,Storage Product 25,586.7,2,0.3,-107.12
9282,US-2026-109281,2018-10-13,2018-10-18,First Class,AB-10031,Home Office,United States,New York,46148,Central,FUR-TA-100831,Office Supplies,Appliances,Appliances Product 7,20.21,8,0.7,2.59
9283,US-2026-109282,2018-10-13,2018-10-16,First Class,AB-10085,Corporate,United States,Texas,31412,East,FUR-TA-100245,Office Supplies,Storage,Storage Product 32,32.93,3,0.7,-6.06
9284,US-2026-109283,2018-10-13,2018-10-20,First Class,AB-10015,Consumer,United States,Washington,60135,South,FUR-TA-100322,Office Supplies,Paper,Paper Product 23,187.33,14,0.7,63.63
9285,US-2026-109284,2018-10-13,2018-10-18,First Class,AB-10093,Home Office,United States,Pennsylvania,42768,Central,FUR-TA-100247,Office Supplies,Supplies,Supplies Product 47,80.02,12,0.1,24.03
9286,US-2026-109285,2018-10-13,2018-10-18,Same Day,AB-10080,Corporate,United States,Pennsylvania,37119,West,FUR-TA-100369,Technology,Accessories,Accessories Product 42,1015.51,11,0.0,103.51
9287,US-2026-109286,2018-10-14,2018-10-19,Same Day,AB-10039,Home Office,United States,Pennsylvania,57772,South,FUR-TA-100344,Office Supplies,Labels,Labels Product 43,56.23,2,0.1,-0.52
9288,US-2026-109287,2018-10-14,2018-10-16,Same Day,AB-10066,Home Office,United States,California,32362,South,FUR-TA-100469,Technology,Accessories,Accessories Product 27,169.97,1,0.0,17.92
9289,US-2026-109288,2018-10-14,2018-10-21,Same Day,AB-10017,Home Office,United States,Texas,75933,West,FUR-TA-100811,Office Supplies,Labels,Labels Product 5,160.62,13,0.4,-11.31
9290,US-2026-109289,2018-10-14,2018-10-17,First Class,AB-10026,Corporate,United States,New York,89615,East,FUR-TA-100957,Office Supplies,Storage,Storage Product 21,1166.61,14,0.0,436.17
9291,US-2026-109290,2018-10-14,2018-10-19,Second Class,AB-10041,Consumer,United States,Texas,91559,West,FUR-TA-100992,Furniture,Tables,Tables Product 23,6256.87,10,0.0,-232.07
9292,US-2026-109291,2018-10-14,2018-10-19,Same Day,AB-10057,Consumer,United States,New York,97886,South,FUR-TA-100609,Office Supplies,Paper,Paper Product 38,6.27,2,0.5,1.41
9293,US-2026-109292,2018-10-14,2018-10-19,Standard Class,AB-10018,Consumer,United States,California,38873,West,FUR-TA-100911,Technology,Machines,Machines Product 21,1277.98,2,0.3,30.77
9294,US-2026-109293,2018-10-14,2018-10-19,Standard Class,AB-10053,Corporate,United States,Washington,70431,West,FUR-TA-100376,Technology,Machines,Machines Product 33,20935.94,13,0.2,4126.62
9295,US-2026-109294,2018-10-14,2018-10-16,First Class,AB-10077,Corporate,United States,California,92588,East,FUR-TA-100890,Technology,Copiers,Copiers Product 9,2755.38,4,0.5,214.62
9296,US-2026-109295,2018-10-15,2018-10-18,Same Day,AB-10012,Consumer,United States,Texas,91288,West,FUR-TA-100985,Office Supplies,Supplies,Supplies Product 25,18.33,11,0.5,4.21
9297,US-2026-109296,2018-10-15,2018-10-20,Second Class,AB-10053,Corporate,United States,California,49587,East,FUR-TA-100553,Office Supplies,Fasteners,Fasteners Product 38,14.1,1,0.0,4.04
9298,US-2026-109297,2018-10-15,2018-10-20,Second Class,AB-10059,Consumer,United States,Texas,16730,South,FUR-TA-100310,Office Supplies,Appliances,Appliances Product 25,194.34,1,0.0,12.77
9299,US-2026-109298,2018-10-15,2018-10-20,Same Day,AB-10057,Consumer,United States,Texas,60575,Central,FUR-TA-100509,Office Supplies,Paper,Paper Product 45,6.37,6,0.4,1.02
9300,US-2026-109299,2018-10-15,2018-10-18,Standard Class,AB-10016,Corporate,United States,Texas,46616,West,FUR-TA-100614,Furniture,Furnishings,Furnishings Product 46,574.53,5,0.0,235.06
9301,US-2026-109300,2018-10-16,2018-10-18,Same Day,AB-10019,Home Office,United States,California,20420,West,FUR-TA-100165,Technology,Accessories,Accessories Product 19,11.91,1,0.7,1.47
9302,US-2026-109301,2018-10-16,2018-10-21,Same Day,AB-10087,Home Office,United States,Washington,38122,South,FUR-TA-100212,Technology,Accessories,Accessories Product 38,319.9,6,0.5,65.77
9303,US-2026-109302,2018-10-16,2018-10-21,Second Class,AB-10027,Corporate,United States,New York,76145,South,FUR-TA-100298,Office Supplies,Paper,Paper Product 1,949.63,14,0.5,225.99
9304,US-2026-109303,2018-10-16,2018-10-18,Second Class,AB-10042,Corporate,United States,Washington,82266,Central,FUR-TA-100624,Office Supplies,Labels,Labels Product 48,317.06,8,0.7,-15.22
9305,US-2026-109304,2018-10-16,2018-10-21,Same Day,AB-10073,Consumer,United States,New York,22754,Central,FUR-TA-100605,Furniture,Furnishings,Furnishings Product 34,523.24,13,0.5,-50.65
9306,US-2026-109305,2018-10-16,2018-10-19,Standard Class,AB-10048,Home Office,United States,California,88535,East,FUR-TA-100222,Office Supplies,Binders,Binders Product 4,182.59,5,0.1,23.55
9307,US-2026-109306,2018-10-16,2018-10-21,Standard Class,AB-10065,Home Office,United States,Texas,11903,West,FUR-TA-100369,Office Supplies,Storage,Storage Product 17,42.26,3,0.4,2.47
9308,US-2026-109307,2018-10-17,2018-10-20,Standard Class,AB-10059,Consumer,United States,New York,86755,South,FUR-TA-100301,Technology,Phones,Phones Product 48,196.24,3,0.3,-5.38
9309,US-2026-109308,2018-10-17,2018-10-24,Same Day,AB-10090,Consumer,United States,New York,89656,Central,FUR-TA-100192,Office Supplies,Envelopes,Envelopes Product 13,218.68,13,0.0,-40.0
9310,US-2026-109309,2018-10-17,2018-10-20,Same Day,AB-10037,Home Office,United States,California,22298,West,FUR-TA-100575,Office Supplies,Fasteners,Fasteners Product 15,213.25,11,0.2,14.92
9311,US-2026-109310,2018-10-17,2018-10-22,First Class,AB-10075,Consumer,United States,Pennsylvania,10140,Central,FUR-TA-100695,Office Supplies,Art,Art Product 3,615.99,12,0.0,59.63
9312,US-2026-109311,2018-10-17,2018-10-24,Same Day,AB-10040,Home Office,United States,New York,13280,West,FUR-TA-100120,Furniture,Tables,Tables Product 5,75.27,2,0.7,15.35
9313,US-2026-109312,2018-10-18,2018-10-21,Standard Class,AB-10077,Corporate,United States,California,69862,South,FUR-TA-100813,Technology,Phones,Phones Product 10,2759.81,9,0.0,280.34
9314,US-2026-109313,2018-10-18,2018-10-23,Standard Class,AB-10020,Corporate,United States,Washington,67653,Central,FUR-TA-100170,Office Supplies,Binders,Binders Product 18,290.15,9,0.4,-32.35
9315,US-2026-109314,2018-10-18,2018-10-21,Second Class,AB-10032,Home Office,United States,Pennsylvania,20123,Central,FUR-TA-100486,Technology,Machines,Machines Product 8,12519.67,7,0.0,814.76
9316,US-2026-109315,2018-10-18,2018-10-20,Second Class,AB-10056,Home Office,United States,Washington,88664,Central,FUR-TA-100925,Office Supplies,Envelopes,Envelopes Product 16,37.64,1,0.4,-1.42
9317,US-2026-109316,2018-10-18,2018-10-23,Standard Class,AB-10073,Consumer,United States,Texas,15846,Central,FUR-TA-100402,Office Supplies,Fasteners,Fasteners Product 8,30.61,1,0.1,6.65
9318,US-2026-109317,2018-10-19,2018-10-26,Standard Class,AB-10069,Corporate,United States,Texas,72774,West,FUR-TA-100822,Furniture,Bookcases,Bookcases Product 7,814.28,4,0.3,283.22
9319,US-2026-109318,2018-10-19,2018-10-24,Same Day,AB-10032,Home Office,United States,New York,69507,Central,FUR-TA-100974,Office Supplies,Appliances,Appliances Product 4,36.34,12,0.7,4.35
9320,US-2026-109319,2018-10-19,2018-10-24,Second Class,AB-10044,Consumer,United States,Washington,93080,West,FUR-TA-100318,Office Supplies,Supplies,Supplies Product 24,28.5,2,0.5,2.15
9321,US-2026-109320,2018-10-19,2018-10-24,Standard Class,AB-10090,Home Office,United States,Pennsylvania,72697,West,FUR-TA-100628,Office Supplies,Paper,Paper Product 20,151.65,13,0.7,24.19
9322,US-2026-109321,2018-10-19,2018-10-24,Same Day,AB-10061,Corporate,United States,Washington,38888,Central,FUR-TA-100887,Office Supplies,Art,Art Product 30,85.26,3,0.2,27.02
9323,US-2026-109322,2018-10-19,2018-10-24,First Class,AB-10058,Home Office,United States,California,80360,Central,FUR-TA-100155,Furniture,Bookcases,Bookcases Product 32,1210.21,2,0.2,-303.81
9324,US-2026-109323,2018-10-19,2018-10-22,Standard Class,AB-10093,Home Office,United States,Washington,34841,Central,FUR-TA-100750,Technology,Copiers,Copiers Product 25,515.22,1,0.1,-4.81
9325,US-2026-109324,2018-10-19,2018-10-22,Second Class,AB-10041,Home Office,United States,New York,84107,South,FUR-TA-100603,Technology,Accessories,Accessories Product 18,297.93,3,0.7,0.53
9326,US-2026-109325,2018-10-19,2018-10-24,First Class,AB-10047,Home Office,United States,Washington,64180,West,FUR-TA-100186,Furniture,Tables,Tables Product 31,311.87,7,0.5,40.6
9327,US-2026-109326,2018-10-19,2018-10-26,Same Day,AB-10055,Home Office,United States,California,39803,West,FUR-TA-100190,Technology,Machines,Machines Product 49,286.45,10,0.3,51.9
9328,US-2026-109327,2018-10-19,2018-10-22,Standard Class,AB-10078,Corporate,United States,Pennsylvania,20754,Central,FUR-TA-100202,Office Supplies,Binders,Binders Product 48,73.49,9,0.3,12.6
9329,US-2026-109328,2018-10-19,2018-10-24,Second Class,AB-10088,Consumer,United States,Texas,66983,East,FUR-TA-100385,Office Supplies,Appliances,Appliances Product 25,651.52,10,0.3,108.33
9330,US-2026-109329,2018-10-20,2018-10-23,Second Class,AB-10071,Corporate,United States,California,72551,South,FUR-TA-100448,Office Supplies,Envelopes,Envelopes Product 2,327.18,9,0.3,42.18
9331,US-2026-109330,2018-10-20,2018-10-23,Second Class,AB-10041,Consumer,United States,California,17673,West,FUR-TA-100648,Technology,Accessories,Accessories Product 34,96.22,8,0.4,5.19
9332,US-2026-109331,2018-10-20,2018-10-25,Second Class,AB-10035,Consumer,United States,Texas,27928,South,FUR-TA-100805,Furniture,Furnishings,Furnishings Product 47,266.95,6,0.3,34.09
9333,US-2026-109332,2018-10-20,2018-10-25,First Class,AB-10024,Corporate,United States,Washington,97025,South,FUR-TA-100484,Office Supplies,Art,Art Product 3,26.23,1,0.5,-6.06
9334,US-2026-109333,2018-10-20,2018-10-25,Standard Class,AB-10082,Home Office,United States,New York,17456,South,FUR-TA-100738,Office Supplies,Fasteners,Fasteners Product 21,5.0,8,0.4,-0.03
9335,US-2026-109334,2018-10-20,2018-10-23,Same Day,AB-10078,Consumer,United States,Pennsylvania,17991,West,FUR-TA-100886,Office Supplies,Storage,Storage Product 31,40.71,8,0.0,5.84
9336,US-2026-109335,2018-10-21,2018-10-28,Standard Class,AB-10030,Home Office,United States,Washington,11989,Central,FUR-TA-100409,Office Supplies,Art,Art Product 20,297.46,14,0.1,-26.06
9337,US-2026-109336,2018-10-21,2018-10-23,Standard Class,AB-10076,Corporate,United States,Texas,59231,East,FUR-TA-100124,Furniture,Chairs,Chairs Product 48,508.24,12,0.4,-35.69
9338,US-2026-109337,2018-10-21,2018-10-26,Standard Class,AB-10039,Consumer,United States,New York,37042,Central,FUR-TA-100808,Office Supplies,Appliances,Appliances Product 2,808.48,9,0.0,75.87
9339,US-2026-109338,2018-10-21,2018-10-26,Second Class,AB-10014,Consumer,United States,Pennsylvania,42708,East,FUR-TA-100509,Technology,Copiers,Copiers Product 48,485.24,10,0.1,150.51
9340,US-2026-109339,2018-10-22,2018-10-27,First Class,AB-10097,Corporate,United States,New York,86221,West,FUR-TA-100394,Technology,Phones,Phones Product 30,16573.27,11,0.0,2046.29
9341,US-2026-109340,2018-10-22,2018-10-29,Same Day,AB-10061,Corporate,United States,Texas,15007,East,FUR-TA-100508,Technology,Machines,Machines Product 40,10193.88,12,0.0,-1084.6
9342,US-2026-109341,2018-10-22,2018-10-27,Same Day,AB-10025,Home Office,United States,New York,33414,Central,FUR-TA-100454,Office Supplies,Paper,Paper Product 16,167.12,6,0.4,21.29
9343,US-2026-109342,2018-10-22,2018-10-25,Second Class,AB-10015,Corporate,United States,Pennsylvania,25210,West,FUR-TA-100106,Office Supplies,Envelopes,Envelopes Product 45,64.15,3,0.0,15.17
9344,US-2026-109343,2018-10-22,2018-10-25,First Class,AB-10049,Home Office,United States,Washington,61721,Central,FUR-TA-100206,Office Supplies,Labels,Labels Product 38,235.23,6,0.1,42.01
9345,US-2026-109344,2018-10-22,2018-10-25,Standard Class,AB-10035,Consumer,United States,Texas,28995,South,FUR-TA-100755,Furniture,Furnishings,Furnishings Product 28,688.21,8,0.4,23.67
9346,US-2026-109345,2018-10-22,2018-10-23,Same Day,AB-10065,Home Office,United States,New York,85631,South,FUR-TA-100900,Technology,Phones,Phones Product 17,339.61,7,0.3,30.26
9347,US-2026-109346,2018-10-22,2018-10-29,Second Class,AB-10010,Consumer,United States,Texas,68617,Central,FUR-TA-100146,Furniture,Bookcases,Bookcases Product 39,6845.55,13,0.1,1080.67
9348,US-2026-109347,2018-10-22,2018-10-24,Second Class,AB-10067,Consumer,United States,Pennsylvania,85469,Central,FUR-TA-100799,Technology,Phones,Phones Product 19,802.82,8,0.7,165.54
9349,US-2026-109348,2018-10-22,2018-10-27,Standard Class,AB-10093,Consumer,United States,Pennsylvania,97974,South,FUR-TA-100610,Furniture,Chairs,Chairs Product 7,1207.17,3,0.2,111.9
9350,US-2026-109349,2018-10-22,2018-10-27,First Class,AB-10063,Corporate,United States,Washington,41336,East,FUR-TA-100311,Technology,Phones,Phones Product 18,8030.73,8,0.0,-268.83
9351,US-2026-109350,2018-10-22,2018-10-29,First Class,AB-10084,Home Office,United States,Pennsylvania,86968,Central,FUR-TA-100246,Furniture,Bookcases,Bookcases Product 46,489.74,5,0.4,50.04
9352,US-2026-109351,2018-10-23,2018-10-28,First Class,AB-10029,Home Office,United States,Washington,85675,South,FUR-TA-100796,Furniture,Bookcases,Bookcases Product 38,2369.06,7,0.0,162.56
9353,US-2026-109352,2018-10-23,2018-10-28,Second Class,AB-10048,Home Office,United States,California,24805,East,FUR-TA-100261,Office Supplies,Binders,Binders Product 26,604.01,13,0.5,98.02
9354,US-2026-109353,2018-10-23,2018-10-26,Second Class,AB-10013,Home Office,United States,Washington,72929,West,FUR-TA-100808,Office Supplies,Art,Art Product 40,363.31,4,0.4,122.39
9355,US-2026-109354,2018-10-23,2018-10-28,Second Class,AB-10047,Consumer,United States,New York,83678,East,FUR-TA-100826,Office Supplies,Art,Art Product 28,29.87,3,0.7,8.89
9356,US-2026-109355,2018-10-23,2018-10-26,First Class,AB-10055,Consumer,United States,California,48032,South,FUR-TA-100859,Office Supplies,Envelopes,Envelopes Product 47,160.95,6,0.3,15.94
9357,US-2026-109356,2018-10-23,2018-10-30,Second Class,AB-10051,Home Office,United States,Pennsylvania,63076,Central,FUR-TA-100896,Furniture,Chairs,Chairs Product 7,3540.06,9,0.4,507.54
9358,US-2026-109357,2018-10-24,2018-10-26,First Class,AB-10039,Corporate,United States,New York,12125,West,FUR-TA-100231,Technology,Machines,Machines Product 39,1335.78,4,0.7,-100.68
9359,US-2026-109358,2018-10-24,2018-10-27,Standard Class,AB-10045,Corporate,United States,New York,81528,Central,FUR-TA-100344,Office Supplies,Binders,Binders Product 26,1232.52,12,0.4,260.66
9360,US-2026-109359,2018-10-24,2018-10-29,Second Class,AB-10031,Corporate,United States,New York,35102,West,FUR-TA-100591,Office Supplies,Fasteners,Fasteners Product 42,14.09,9,0.7,2.14
9361,US-2026-109360,2018-10-24,2018-10-29,Same Day,AB-10049,Home Office,United States,Pennsylvania,40657,West,FUR-TA-100377,Office Supplies,Envelopes,Envelopes Product 43,107.27,3,0.5,21.06
9362,US-2026-109361,2018-10-24,2018-10-29,Second Class,AB-10027,Consumer,United States,Pennsylvania,27114,East,FUR-TA-100306,Office Supplies,Paper,Paper Product 35,44.56,6,0.2,-0.19
9363,US-2026-109362,2018-10-24,2018-10-27,Same Day,AB-10014,Corporate,United States,New York,13105,Central,FUR-TA-100577,Office Supplies,Appliances,Appliances Product 8,899.32,12,0.4,119.46
9364,US-2026-109363,2018-10-24,2018-10-26,Same Day,AB-10053,Corporate,United States,California,61412,South,FUR-TA-100639,Furniture,Chairs,Chairs Product 45,777.02,5,0.4,25.91
9365,US-2026-109364,2018-10-24,2018-10-27,Standard Class,AB-10014,Corporate,United States,New York,65204,West,FUR-TA-100141,Office Supplies,Paper,Paper Product 4,640.74,9,0.0,174.1
9366,US-2026-109365,2018-10-24,2018-10-29,Same Day,AB-10048,Home Office,United States,Pennsylvania,71103,Central,FUR-TA-100571,Office Supplies,Art,Art Product 17,96.09,6,0.1,17.75
9367,US-2026-109366,2018-10-24,2018-10-29,Same Day,AB-10087,Consumer,United States,Pennsylvania,67740,East,FUR-TA-100277,Office Supplies,Envelopes,Envelopes Product 21,7.42,2,0.2,2.22
9368,US-2026-109367,2018-10-24,2018-10-29,Standard Class,AB-10084,Consumer,United States,Washington,81686,East,FUR-TA-100961,Office Supplies,Storage,Storage Product 27,412.23,4,0.3,-16.46
9369,US-2026-109368,2018-10-24,2018-10-29,First Class,AB-10030,Home Office,United States,Texas,89138,Central,FUR-TA-100847,Office Supplies,Fasteners,Fasteners Product 39,156.75,14,0.4,15.63
9370,US-2026-109369,2018-10-25,2018-10-30,Same Day,AB-10069,Consumer,United States,California,69095,West,FUR-TA-100304,Furniture,Bookcases,Bookcases Product 22,2807.77,5,0.2,253.22
9371,US-2026-109370,2018-10-25,2018-11-01,Standard Class,AB-10084,Consumer,United States,Washington,63430,East,FUR-TA-100880,Office Supplies,Labels,Labels Product 23,390.89,11,0.0,67.07
9372,US-2026-109371,2018-10-25,2018-10-28,Same Day,AB-10041,Corporate,United States,Texas,60414,East,FUR-TA-100111,Office Supplies,Art,Art Product 46,693.66,11,0.2,108.17
9373,US-2026-109372,2018-10-26,2018-10-31,Second Class,AB-10076,Consumer,United States,Pennsylvania,29028,South,FUR-TA-100763,Furniture,Tables,Tables Product 3,6577.49,9,0.2,886.35
9374,US-2026-109373,2018-10-26,2018-10-31,Same Day,AB-10022,Home Office,United States,Texas,36002,West,FUR-TA-100766,Furniture,Furnishings,Furnishings Product 31,722.89,13,0.4,-72.71
9375,US-2026-109374,2018-10-26,2018-10-29,Standard Class,AB-10015,Consumer,United States,Pennsylvania,55204,South,FUR-TA-100534,Furniture,Tables,Tables Product 44,313.41,1,0.0,-10.65
9376,US-2026-109375,2018-10-26,2018-10-31,Standard Class,AB-10057,Corporate,United States,New York,34826,West,FUR-TA-100859,Technology,Machines,Machines Product 8,197.52,12,0.0,14.15
9377,US-2026-109376,2018-10-26,2018-10-29,Second Class,AB-10032,Corporate,United States,California,60424,East,FUR-TA-100465,Office Supplies,Paper,Paper Product 14,92.63,9,0.3,15.75
9378,US-2026-109377,2018-10-26,2018-10-28,First Class,AB-10079,Home Office,United States,Pennsylvania,39116,East,FUR-TA-100397,Furniture,Tables,Tables Product 27,3900.6,10,0.4,1334.33
9379,US-2026-109378,2018-10-26,2018-10-31,Same Day,AB-10031,Consumer,United States,Pennsylvania,85793,South,FUR-TA-100912,Furniture,Tables,Tables Product 49,15.34,1,0.5,2.31
9380,US-2026-109379,2018-10-26,2018-10-29,Same Day,AB-10054,Consumer,United States,Pennsylvania,36584,West,FUR-TA-100536,Office Supplies,Paper,Paper Product 25,33.91,1,0.4,9.77
9381,US-2026-109380,2018-10-26,2018-10-28,Second Class,AB-10067,Corporate,United States,Texas,13684,East,FUR-TA-100595,Office Supplies,Envelopes,Envelopes Product 1,52.31,4,0.4,3.36
9382,US-2026-109381,2018-10-27,2018-11-01,Second Class,AB-10049,Consumer,United States,Pennsylvania,13407,Central,FUR-TA-100282,Office Supplies,Fasteners,Fasteners Product 36,315.64,13,0.4,-30.57
9383,US-2026-109382,2018-10-27,2018-11-01,Standard Class,AB-10058,Corporate,United States,New York,23062,East,FUR-TA-100625,Technology,Machines,Machines Product 24,5175.69,6,0.0,966.37
9384,US-2026-109383,2018-10-27,2018-10-29,Standard Class,AB-10043,Home Office,United States,Washington,17783,South,FUR-TA-100201,Office Supplies,Fasteners,Fasteners Product 42,134.54,14,0.7,15.82
9385,US-2026-109384,2018-10-27,2018-10-29,Second Class,AB-10080,Consumer,United States,Washington,39034,Central,FUR-TA-100391,Furniture,Tables,Tables Product 26,56.44,2,0.7,3.24
9386,US-2026-109385,2018-10-27,2018-11-01,Standard Class,AB-10010,Corporate,United States,Washington,25135,West,FUR-TA-100610,Office Supplies,Binders,Binders Product 43,6.83,1,0.4,-0.8
9387,US-2026-109386,2018-10-27,2018-11-01,First Class,AB-10031,Home Office,United States,Pennsylvania,26390,Central,FUR-TA-100789,Technology,Accessories,Accessories Product 31,102.43,12,0.7,-19.06
9388,US-2026-109387,2018-10-28,2018-11-04,Standard Class,AB-10076,Consumer,United States,New York,15671,West,FUR-TA-100685,Office Supplies,Supplies,Supplies Product 27,102.17,4,0.1,30.17
9389,US-2026-109388,2018-10-28,2018-10-30,First Class,AB-10077,Corporate,United States,Texas,99931,West,FUR-TA-100931,Office Supplies,Storage,Storage Product 43,1352.37,8,0.4,33.4
9390,US-2026-109389,2018-10-28,2018-10-30,Second Class,AB-10090,Corporate,United States,California,67267,Central,FUR-TA-100838,Office Supplies,Paper,Paper Product 28,357.26,6,0.0,84.99
9391,US-2026-109390,2018-10-28,2018-10-30,Standard Class,AB-10096,Consumer,United States,Texas,78468,South,FUR-TA-100241,Office Supplies,Envelopes,Envelopes Product 31,114.3,12,0.3,42.3
9392,US-2026-109391,2018-10-28,2018-11-02,Same Day,AB-10066,Home Office,United States,Pennsylvania,66033,West,FUR-TA-100692,Office Supplies,Labels,Labels Product 11,313.36,5,0.0,20.11
9393,US-2026-109392,2018-10-29,2018-11-03,Standard Class,AB-10075,Consumer,United States,New York,86660,South,FUR-TA-100101,Technology,Accessories,Accessories Product 30,181.11,1,0.0,51.94
9394,US-2026-109393,2018-10-29,2018-11-03,First Class,AB-10079,Corporate,United States,California,23881,Central,FUR-TA-100180,Office Supplies,Fasteners,Fasteners Product 13,64.04,3,0.0,12.33
9395,US-2026-109394,2018-10-29,2018-11-03,First Class,AB-10059,Corporate,United States,Pennsylvania,11484,Central,FUR-TA-100859,Office Supplies,Binders,Binders Product 12,289.15,14,0.4,81.79
9396,US-2026-109395,2018-10-29,2018-11-03,Second Class,AB-10033,Home Office,United States,New York,28944,East,FUR-TA-100403,Furniture,Tables,Tables Product 30,3691.02,7,0.0,473.14
9397,US-2026-109396,2018-10-29,2018-11-05,Same Day,AB-10075,Home Office,United States,Texas,89799,East,FUR-TA-100740,Furniture,Furnishings,Furnishings Product 9,1007.45,14,0.0,178.47
9398,US-2026-109397,2018-10-29,2018-10-31,Second Class,AB-10021,Home Office,United States,New York,72936,Central,FUR-TA-100973,Office Supplies,Appliances,Appliances Product 43,2283.97,10,0.0,518.42
9399,US-2026-109398,2018-10-29,2018-10-31,Second Class,AB-10014,Home Office,United States,New York,58693,Central,FUR-TA-100904,Furniture,Tables,Tables Product 48,383.46,3,0.0,-41.7
9400,US-2026-109399,2018-10-30,2018-11-02,Second Class,AB-10088,Home Office,United States,Texas,35787,Central,FUR-TA-100787,Office Supplies,Paper,Paper Product 49,390.21,5,0.1,29.81
9401,US-2026-109400,2018-10-30,2018-10-31,Same Day,AB-10086,Corporate,United States,Washington,51973,East,FUR-TA-100997,Office Supplies,Binders,Binders Product 39,193.57,6,0.4,-20.26
9402,US-2026-109401,2018-10-30,2018-11-06,Same Day,AB-10019,Corporate,United States,California,85358,South,FUR-TA-100834,Office Supplies,Storage,Storage Product 4,1242.72,9,0.3,124.14
9403,US-2026-109402,2018-10-30,2018-11-02,First Class,AB-10031,Home Office,United States,Texas,54465,South,FUR-TA-100345,Technology,Copiers,Copiers Product 13,5631.67,11,0.0,324.8
9404,US-2026-109403,2018-10-30,2018-11-04,Standard Class,AB-10016,Corporate,United States,California,58245,South,FUR-TA-100255,Office Supplies,Envelopes,Envelopes Product 17,40.29,3,0.1,13.57
